date,weekday_name,point_count,distance_to_next_m,speed_kmh,inactive_count,total_distance_km
2008-02-21,Thursday,14,474937.3597089646,241.26875299335944,0,474.9373597089646
2008-02-23,Saturday,8,165619.54202563447,29.40100508528318,0,165.61954202563447
2008-02-24,Sunday,6,6055.509887710115,23.782653026276446,0,6.055509887710115
2008-02-25,Monday,8,3027.7549438550577,2.2448255059770683,2,3.0277549438550575
2008-02-26,Tuesday,19,29675.711875052937,1.0051074646423583,1,29.675711875052937
2008-02-27,Wednesday,11,38402.32810822849,17.906747746852606,0,38.40232810822849
2008-02-28,Thursday,13,120672.99707440767,6.567710173082417,1,120.67299707440768
2008-02-29,Friday,37,43362.050030635764,9.281905072584557,0,43.362050030635764
2008-03-01,Saturday,1,1513.8774719275289,0.07368792453946868,0,1.5138774719275288
2008-03-02,Sunday,20,34057.9933972321,28.785718744256855,1,34.0579933972321
2008-03-03,Monday,3,264877.20535937016,15.542467532540272,0,264.8772053593702
2008-03-04,Tuesday,11,21502.897273525,3.4681856490479883,1,21.502897273525
2008-03-05,Wednesday,5,26448.949378871952,8.229764921708718,0,26.44894937887195
2008-03-06,Thursday,5,27760.31093694066,1.5705196503032393,0,27.76031093694066
2008-03-07,Friday,5,9654.123520510646,2.6416035017038144,1,9.654123520510646
2008-03-08,Saturday,26,43067.98380817241,40.94227915562066,0,43.06798380817241
2008-03-09,Sunday,6,27021.82994825402,20.060128537814432,1,27.02182994825402
2008-03-10,Monday,6,261393.46221126645,7.831768874306218,1,261.39346221126647
2008-03-11,Tuesday,13,57256.774547683046,42.004083384428974,0,57.256774547683044
2008-03-12,Wednesday,6,29092.760949923664,3.392969796684326,0,29.092760949923665
2008-03-13,Thursday,12,32283.86206183758,5.644330858730913,1,32.28386206183758
2008-03-14,Friday,21,40495.94031754753,10.773694222959119,1,40.49594031754753
2008-03-15,Saturday,2,1513.8774719275289,0.029157886593365344,0,1.5138774719275288
2008-03-16,Sunday,3,3027.7549438550577,5.873616376185193,1,3.0277549438550575
2008-03-17,Monday,22,213723.2034219334,32.60920040689433,0,213.7232034219334
2008-03-18,Tuesday,13,43271.39331697491,9.562749698314892,1,43.27139331697491
2008-03-19,Wednesday,18,108472.01846495084,45.47399056148578,1,108.47201846495085
2008-03-20,Thursday,1,11349.168471741914,0.1328518963453976,0,11.349168471741914
2008-03-23,Sunday,2,12022.904414736833,12.432298944353175,0,12.022904414736834
2008-03-24,Monday,19,10597.142303492703,5.65301443454967,3,10.597142303492703
2008-03-25,Tuesday,4,30885.40890108829,2.314184883811906,0,30.88540890108829
2008-03-26,Wednesday,12,34598.19079335189,8.123618183537564,0,34.59819079335189
2008-03-27,Thursday,7,29839.235907873786,5.689005024924312,0,29.839235907873785
2008-04-01,Tuesday,10,29728.19574678903,10.669188868567543,1,29.72819574678903
2008-04-02,Wednesday,12,225438.2799167546,27.976040452176836,0,225.4382799167546
2008-04-03,Thursday,10,28963.038381558195,7.779060082742494,1,28.963038381558196
2008-04-04,Friday,11,29702.69822467443,7.978112758583788,1,29.70269822467443
2008-04-05,Saturday,3,11775.918591354355,6.456536986054405,0,11.775918591354355
2008-04-06,Sunday,23,34488.8957893368,9.48679681258239,0,34.4888957893368
2008-04-07,Monday,22,280979.77426992083,21.27779786362331,1,280.9797742699208
2008-04-08,Tuesday,8,15224.553020564803,1.7784112967686563,2,15.224553020564803
2008-04-09,Wednesday,13,250709.04346297713,12.158307489187973,3,250.70904346297712
2008-04-10,Thursday,11,54424.84064774034,7.986193978686486,0,54.42484064774034
2008-04-11,Friday,11,35925.55474255839,15.14607264352232,1,35.9255547425584
2008-04-12,Saturday,2,25457.681094620977,3.026429743959097,0,25.457681094620977
2008-04-13,Sunday,9,24914.307568053122,9.43033840622054,2,24.914307568053122
2008-04-14,Monday,17,217359.84870383516,31.280240987004362,0,217.35984870383515
2008-04-15,Tuesday,14,92796.41039953324,11.215296281413496,2,92.79641039953324
2008-04-17,Thursday,11,35617.900011938626,2.3681013111619156,1,35.61790001193862
2008-04-18,Friday,12,24692.722093110177,7.073635860132904,0,24.692722093110177
2008-04-19,Saturday,4,1513.8774719275289,0.7174774748471701,2,1.5138774719275288
2008-04-21,Monday,12,41023.61587298014,6.7347833074293035,3,41.02361587298014
2008-04-22,Tuesday,10,47737.341409896515,8.329123866785872,0,47.737341409896516
2008-04-23,Wednesday,12,46348.87896279544,9.087406925215086,0,46.34887896279544
2008-04-24,Thursday,9,179597.92414791047,5.617572659640382,0,179.59792414791048
2008-04-25,Friday,7,28494.796536599424,29.36053650216964,0,28.494796536599424
2008-04-26,Saturday,1,13541.669025648545,0.5198448302622658,0,13.541669025648545
2008-04-27,Sunday,17,18083.301441431133,25.459044802246613,1,18.083301441431132
2008-04-28,Monday,8,104050.13253270354,4.5083728569776405,1,104.05013253270354
2008-04-29,Tuesday,18,48403.9670369702,11.211275450233988,1,48.4039670369702
2008-04-30,Wednesday,9,29193.75432806732,6.902334247647681,2,29.19375432806732
2008-05-01,Thursday,8,42733.871916657474,12.716122660486699,0,42.73387191665747
2008-05-02,Friday,13,7569.387359637644,4.4087845076927525,0,7.569387359637644
2008-05-03,Saturday,2,3027.7549438550577,0.22157096881121985,0,3.0277549438550575
2008-05-04,Sunday,26,9083.264831565173,18.368846864338185,2,9.083264831565174
2008-05-05,Monday,11,270737.75378604763,15.854025931339722,0,270.7377537860476
2008-05-06,Tuesday,5,26644.198919689556,3.697994662927175,0,26.644198919689554
2008-05-07,Wednesday,7,29961.997730081814,3.986060346885501,1,29.961997730081812
2008-05-08,Thursday,16,32022.602394163045,9.546336286613634,2,32.022602394163044
2008-05-09,Friday,10,333382.6782791475,17.095293740835967,4,333.38267827914746
2008-05-10,Saturday,11,26042.545176388885,1.5215111209812506,1,26.042545176388884
2008-05-11,Sunday,6,31533.337844524638,9.631950327780116,0,31.533337844524638
2008-05-12,Monday,33,40882.71199234065,16.417734137376065,2,40.88271199234065
2008-05-13,Tuesday,4,69797.18958146093,5.902889445953885,0,69.79718958146093
2008-05-14,Wednesday,12,352763.98970343865,40.97227172323758,1,352.76398970343865
2008-05-15,Thursday,16,30763.004348516108,4.830747335617946,0,30.76300434851611
2008-05-16,Friday,16,249101.77883076345,32.683414491800505,2,249.10177883076344
2008-05-17,Saturday,4,28176.80124205433,1.6150025902026377,0,28.17680124205433
2008-05-18,Sunday,35,97425.13640093668,180.069441263055,1,97.42513640093668
2008-05-19,Monday,6,26702.827404145435,9.11146038524393,1,26.702827404145435
2008-05-20,Tuesday,7,40532.41793559018,6.642254949579621,2,40.53241793559018
2008-05-22,Thursday,5,192318.49267552837,15.84549012250859,0,192.31849267552838
2008-05-23,Friday,9,23144.36476412953,13.000092379476426,0,23.144364764129527
2008-05-24,Saturday,3,12402.783569426756,1.1389736699195196,0,12.402783569426756
2008-05-25,Sunday,6,28338.390541929115,6.0384485657921445,2,28.338390541929115
2008-05-26,Monday,9,154370.13231181505,12.542395848853149,0,154.37013231181504
2008-05-27,Tuesday,7,38999.85182444847,8.913804833022095,0,38.99985182444847
2008-05-28,Wednesday,55,226981.76225694892,95.21232546716372,1,226.9817622569489
2008-05-29,Thursday,11,205835.30097637477,32.12119229406457,0,205.83530097637478
2008-05-30,Friday,15,42477.15767624486,8.833752877908195,1,42.47715767624486
2008-05-31,Saturday,1,13150.742792716526,0.0735483016860151,0,13.150742792716526
2008-06-07,Saturday,4,16178.497736571584,2.1918839098291127,1,16.178497736571583
2008-06-08,Sunday,31,24222.03955084046,58.28651115570299,1,24.22203955084046
2008-06-09,Monday,8,32627.13136045372,47.15219905883605,1,32.627131360453724
2008-06-10,Tuesday,12,54088.212250213386,17.117521245913384,0,54.08821225021339
2008-06-11,Wednesday,11,35935.42055030803,6.589744494833781,1,35.93542055030803
2008-06-12,Thursday,10,200561.41921440902,21.23037993464461,0,200.56141921440903
2008-06-13,Friday,9,74012.2388637836,18.335171773302793,0,74.0122388637836
2008-06-14,Saturday,6,53384.61746608942,15.034324658284445,0,53.384617466089416
2008-06-15,Sunday,2,0.0,0.0,2,0.0
2008-06-16,Monday,14,141896.38560952904,50.63616797275387,2,141.89638560952903
2008-06-17,Tuesday,16,35676.20676746979,7.747912385286172,1,35.67620676746979
2008-06-18,Wednesday,16,217711.25902200895,24.295388789903452,1,217.71125902200896
2008-06-19,Thursday,8,34208.870845869766,21.58090173976968,1,34.20887084586977
2008-06-20,Friday,15,31670.999708644682,5.16111237951428,1,31.670999708644683
2008-06-21,Saturday,10,32525.372747299567,9.679783423029495,0,32.52537274729956
2008-06-22,Sunday,3,1513.8774719275289,0.05329616165912793,1,1.5138774719275288
2008-06-23,Monday,3,3027.7549438550577,6.2689228153505,1,3.0277549438550575
2008-06-24,Tuesday,2,3027.7549438550577,2.176967213718121,0,3.0277549438550575
2008-06-25,Wednesday,12,32377.836143663793,13.614684494741176,1,32.37783614366379
2008-06-26,Thursday,17,31407.52599145486,12.980006958851924,3,31.407525991454857
2008-06-27,Friday,21,68865.02215235191,11.585601515559778,0,68.86502215235191
2008-06-28,Saturday,2,28714.282046124583,3.4153396886789267,0,28.714282046124584
2008-06-29,Sunday,3,1513.8774719275289,0.5104391588404144,1,1.5138774719275288
2008-06-30,Monday,23,37182.281646017895,5.625236235119886,0,37.18228164601789
2008-07-01,Tuesday,19,55799.89380695819,10.364499311940747,1,55.799893806958195
2008-07-02,Wednesday,38,31468.240303314073,6.6592747109142865,2,31.468240303314072
2008-07-03,Thursday,14,151321.89881082746,18.498935597580594,0,151.32189881082746
2008-07-04,Friday,15,35866.74054928973,9.929545933321497,1,35.86674054928973
2008-07-05,Saturday,3,10229.460561172926,0.784008062191592,0,10.229460561172926
2008-07-06,Sunday,3,17652.85199079596,2.621763699069075,0,17.65285199079596
2008-07-09,Wednesday,1,13928.826978616617,0.6625325642203846,0,13.928826978616616
2008-07-10,Thursday,19,230153.2391557276,36.623831964955606,0,230.15323915572762
2008-07-11,Friday,45,56744.01919819001,33.99396252565027,0,56.74401919819001
2008-07-12,Saturday,12,82110.37244035816,1.2805773893652816,2,82.11037244035816
2008-07-13,Sunday,8,187777.27775574257,63.24181422623659,0,187.77727775574257
2008-07-14,Monday,39,43248.57371388631,39.080886559146464,2,43.24857371388631
2008-07-15,Tuesday,17,61982.257107047175,10.112392515205489,1,61.982257107047175
2008-07-17,Thursday,13,36150.042978374135,15.402479996385335,2,36.15004297837414
2008-07-18,Friday,11,63467.46213774616,29.736137173964334,0,63.46746213774616
2008-07-20,Sunday,1,1513.8774719275289,0.098648932030176,0,1.5138774719275288
2008-07-21,Monday,10,27900.803721943095,3.043656271248774,1,27.900803721943095
2008-07-22,Tuesday,13,56173.1993512175,17.757818093681912,1,56.173199351217505
2008-07-23,Wednesday,3,1513.8774719275289,0.9047076525463318,2,1.5138774719275288
2008-07-24,Thursday,16,94822.10853571293,15.332559789498731,0,94.82210853571293
2008-07-25,Friday,8,121109.67246610182,4.60118405888055,0,121.10967246610183
2008-07-26,Saturday,11,172953.83316535086,32.29014698374479,0,172.95383316535086
2008-07-27,Sunday,1,0.0,0.0,1,0.0
2008-07-28,Monday,19,46986.66102689023,26.125995647023068,0,46.98666102689023
2008-07-29,Tuesday,11,60590.41849112004,5.6273691428432935,0,60.59041849112004
2008-08-01,Friday,24,419262.0288440587,11.401541006475716,0,419.2620288440587
2008-08-02,Saturday,19,6055.509887710115,0.7311315004886577,1,6.055509887710115
2008-08-03,Sunday,5,3027.7549438550577,0.6747740761641408,1,3.0277549438550575
2008-08-04,Monday,60,50607.0630357747,54.616338202701264,1,50.6070630357747
2008-08-05,Tuesday,7,28609.644373720883,5.200490964450095,1,28.609644373720883
2008-08-06,Wednesday,11,34709.32334134373,14.23779177960612,0,34.709323341343726
2008-08-07,Thursday,6,155573.10704400693,17.241757323711827,0,155.57310704400692
2008-08-08,Friday,21,39391.72761269623,13.757213389884095,2,39.39172761269623
2008-08-10,Sunday,12,96685.83554366465,42.72238376374187,1,96.68583554366465
2008-08-11,Monday,15,216302.84823387477,38.646542478712455,0,216.30284823387478
2008-08-12,Tuesday,11,54431.706309721216,51.17050915453506,0,54.431706309721214
2008-08-13,Wednesday,12,16965.02518365786,2.3230823255778295,3,16.96502518365786
2008-08-14,Thursday,16,54009.472900645094,5.795567322421421,1,54.00947290064509
2008-08-15,Friday,23,41656.475565640794,15.164692863741015,1,41.6564755656408
2008-08-16,Saturday,4,301472.7861416503,17.60674703934663,2,301.47278614165026
2008-08-17,Sunday,1,1513.8774719275289,0.044307168050950405,0,1.5138774719275288
2008-08-18,Monday,16,32825.673140036,3.4631857193545033,2,32.825673140036
2008-08-19,Tuesday,4,16167.172016167337,0.10043339701573092,0,16.167172016167335
2008-08-29,Friday,1,14653.294544239809,1.1814791005232663,0,14.65329454423981
2008-08-30,Saturday,10,10262.041119426825,0.26190246717177984,1,10.262041119426826
2008-08-31,Sunday,2,124309.8304909823,28.045974583357815,0,124.3098304909823
2008-09-01,Monday,78,66290.18941146226,72.07559409388041,3,66.29018941146225
2008-09-02,Tuesday,5,32196.499519823497,4.094871843455727,0,32.1964995198235
2008-09-03,Wednesday,18,37770.254616192506,7.842956314763372,0,37.7702546161925
2008-09-04,Thursday,8,29096.04820031715,6.224245020438245,1,29.09604820031715
2008-09-05,Friday,19,34181.53211727803,33.336409493145055,1,34.18153211727803
2008-09-06,Saturday,1,1513.8774719275289,0.0686643597653942,0,1.5138774719275288
2008-09-07,Sunday,36,22708.162078912934,30.997548703582783,0,22.708162078912935
2008-09-08,Monday,50,275099.5175555298,30.94559424960838,2,275.09951755552976
2008-09-09,Tuesday,23,73145.3131367521,22.12921436735257,2,73.1453131367521
2008-09-10,Wednesday,13,130337.29171914716,30.75115582375072,3,130.33729171914717
2008-09-11,Thursday,24,65221.225080366465,13.422367059726326,2,65.22122508036647
2008-09-12,Friday,11,29452.84789960929,5.490613413210521,2,29.45284789960929
2008-09-13,Saturday,8,53027.37877456369,22.98800465628861,0,53.02737877456369
2008-09-14,Sunday,1,1513.8774719275289,0.1055191562070728,0,1.5138774719275288
2008-09-15,Monday,11,33270.14761551377,8.994503789737967,0,33.27014761551377
2008-09-16,Tuesday,12,79857.10180530672,14.641961015333834,1,79.85710180530673
2008-09-17,Wednesday,17,57098.98128404177,19.789446191116042,1,57.09898128404177
2008-09-18,Thursday,12,32501.955913538197,4.696381711919466,2,32.5019559135382
2008-09-19,Friday,14,184000.90684715981,14.09877730510397,0,184.00090684715983
2008-09-20,Saturday,3,153329.82245435496,41.6300001823941,0,153.32982245435497
2008-09-21,Sunday,6,38168.993197343814,8.742516173202764,1,38.168993197343816
2008-09-22,Monday,32,49893.29456339119,108.64506799769275,1,49.89329456339119
2008-09-23,Tuesday,4,33517.975973756955,4.2432286214861366,1,33.517975973756954
2008-09-24,Wednesday,11,31410.12022608106,7.3032501731999355,1,31.41012022608106
2008-09-25,Thursday,19,46571.84580517911,17.405571879205528,1,46.57184580517911
2008-09-26,Friday,11,122809.53278205333,23.10305238688185,2,122.80953278205332
2008-09-27,Saturday,3,0.0,0.0,3,0.0
2008-09-28,Sunday,2,3027.7549438550577,93.99724072590877,0,3.0277549438550575
2008-09-29,Monday,52,55914.11543374467,43.46209997245689,2,55.91411543374467
2008-09-30,Tuesday,3,10260.996770986718,1.2145794435262962,0,10.260996770986718
2008-10-01,Wednesday,24,93473.93545309079,14.398357356846455,0,93.47393545309079
2008-10-02,Thursday,16,41917.61489607126,15.680047983613044,1,41.91761489607126
2008-10-03,Friday,12,25414.547407719354,9.323564716419014,2,25.414547407719354
2008-10-04,Saturday,12,35262.16847762634,20.97543844671724,0,35.26216847762634
2008-10-05,Sunday,4,22578.019956553904,6.713669949807203,0,22.578019956553906
2008-10-06,Monday,5,27169.33706085619,2.6827271823326195,2,27.16933706085619
2008-10-07,Tuesday,7,28324.469592980444,11.774645498410788,2,28.324469592980442
2008-10-08,Wednesday,24,89951.43877169015,3.9674075181799253,1,89.95143877169015
2008-10-09,Thursday,12,33680.02904161202,141.06819894457797,1,33.680029041612016
2008-10-10,Friday,18,54723.06876623576,5.152526892235069,0,54.72306876623576
2008-10-11,Saturday,7,290202.5817907242,22.864035112925368,0,290.2025817907242
2008-10-12,Sunday,2,6484.939200696357,0.3128053188779073,0,6.484939200696357
2008-10-13,Monday,18,39920.110985501524,43.916698346188994,2,39.92011098550152
2008-10-14,Tuesday,9,30906.032400902557,1.7570541171816791,1,30.906032400902557
2008-10-15,Wednesday,15,91009.04708581787,18.490372751956446,1,91.00904708581787
2008-10-16,Thursday,6,49252.4953247803,4.422685829100367,0,49.2524953247803
2008-10-17,Friday,12,30944.047324251398,26.969774728855175,0,30.944047324251397
2008-10-18,Saturday,3,26697.706408293277,1.4338663941692644,0,26.69770640829328
2008-10-19,Sunday,2,1513.8774719275289,0.12548834674048132,1,1.5138774719275288
2008-10-20,Monday,79,41242.958891385846,13.070658881339586,0,41.24295889138585
2008-10-21,Tuesday,7,45457.40679903483,25.134236524758723,0,45.45740679903483
2008-10-22,Wednesday,29,37427.24161797871,35.028942396245625,3,37.42724161797871
2008-10-23,Thursday,14,34074.80814150092,3.2768295728838113,0,34.074808141500924
2008-10-24,Friday,8,41383.94192614266,7.359268904721819,0,41.38394192614266
2008-10-25,Saturday,7,6055.509887710115,3.5446687920848494,2,6.055509887710115
2008-10-26,Sunday,5,22409.870709763753,19.33663235419797,0,22.40987070976375
2008-10-27,Monday,11,352811.4253430335,23.67079283995313,0,352.81142534303353
2008-10-28,Tuesday,7,6882.8295216064835,50.16816982311693,2,6.882829521606483
2008-10-29,Wednesday,29,33005.851138196806,9.448073419008253,3,33.0058511381968
2008-10-30,Thursday,11,258387.2614878904,28.26676634798533,0,258.38726148789044
2008-10-31,Friday,6,19572.15119510777,4.360762605753966,0,19.57215119510777
2008-11-01,Saturday,3,3027.7549438550577,1.2639108160778454,1,3.0277549438550575
2008-11-02,Sunday,1,1513.8774719275289,0.15011593166062812,0,1.5138774719275288
2008-11-03,Monday,4,450742.4919712638,21.988924951311716,0,450.7424919712638
2008-11-04,Tuesday,2,129604.64115729745,40.88804780486224,0,129.60464115729744
2008-11-05,Wednesday,3,74249.85538165562,19.64130623601258,0,74.24985538165562
2008-11-06,Thursday,10,26590.56499338981,6.552359724507042,0,26.59056499338981
2008-11-07,Friday,7,29824.39102307248,10.611557516951178,1,29.82439102307248
2008-11-08,Saturday,8,30351.573921789488,12.50076109468902,1,30.351573921789488
2008-11-10,Monday,25,34491.75717712993,2.0071527911243887,0,34.491757177129934
2008-11-11,Tuesday,14,61669.46829254681,11.342211714842861,1,61.66946829254681
2008-11-12,Wednesday,52,34132.624016302005,37.532299118552665,0,34.132624016302
2008-11-13,Thursday,20,55200.19830913453,23.01153548370812,0,55.200198309134535
2008-11-14,Friday,13,268397.51245143474,27.021788163500467,1,268.39751245143475
2008-11-15,Saturday,3,1513.8774719275289,0.24787187424110171,1,1.5138774719275288
2008-11-16,Sunday,4,241824.41345951054,40.91312279892522,0,241.82441345951054
2008-11-17,Monday,62,43783.08540798769,15.824287573385371,2,43.78308540798769
2008-11-18,Tuesday,15,34210.215011180764,12.180649592341533,2,34.210215011180765
2008-11-19,Wednesday,6,28144.543663056276,8.712038066893202,0,28.144543663056275
2008-11-20,Thursday,9,28294.408012416978,18.150187877295124,1,28.294408012416977
2008-11-21,Friday,8,30579.24441515987,20.640252559877002,0,30.57924441515987
2008-11-22,Saturday,8,138355.65346395597,18.642005090454266,0,138.35565346395597
2008-11-23,Sunday,19,67588.76988950504,4.81143297362932,3,67.58876988950504
2008-11-24,Monday,39,18723.42528239823,0.23063157942264484,3,18.72342528239823
2008-11-25,Tuesday,10,208089.8386435719,12.84437750483946,0,208.08983864357188
2008-11-26,Wednesday,6,11774.874242914248,1.6767718242639902,2,11.774874242914247
2008-11-27,Thursday,9,28493.458420148745,45.561052631458296,0,28.493458420148745
2008-11-28,Friday,12,28743.066722524803,15.519134146437535,0,28.743066722524805
2008-11-29,Saturday,2,24845.738265537762,12.506960341065046,0,24.84573826553776
2008-11-30,Sunday,60,50816.59452244451,31.630211340939706,1,50.81659452244451
2008-12-01,Monday,12,216756.64718095088,16.15908728208702,2,216.7566471809509
2008-12-02,Tuesday,13,14894.740866454435,3.8384497472904324,1,14.894740866454434
2008-12-03,Wednesday,9,73730.72577670409,25.37945158874973,1,73.73072577670409
2008-12-04,Thursday,13,42436.71234412189,15.262070618803202,0,42.43671234412189
2008-12-05,Friday,17,40041.19056220666,3.2157379583773236,2,40.041190562206666
2008-12-06,Saturday,6,6055.509887710115,7.826913402429632,0,6.055509887710115
2008-12-07,Sunday,6,27948.27829823691,1.1225114043274729,0,27.94827829823691
2008-12-08,Monday,114,89242.73373415819,28.568926840263455,1,89.2427337341582
2008-12-09,Tuesday,7,32661.460152629257,24.527067368069606,0,32.66146015262926
2008-12-10,Wednesday,13,32972.31247205812,24.570454551416695,3,32.97231247205812
2008-12-11,Thursday,6,210803.53251431452,21.62966226565686,1,210.80353251431453
2008-12-12,Friday,15,26269.463844800277,7.6527624279984705,2,26.269463844800278
2008-12-13,Saturday,3,6495.287037888752,1.2326826046148964,0,6.495287037888752
2008-12-15,Monday,6,3027.7549438550577,0.20561713150395722,3,3.0277549438550575
2008-12-16,Tuesday,18,45585.95994723137,12.517363020018031,1,45.58595994723137
2008-12-17,Wednesday,68,35975.65626943369,2.7349350413475992,0,35.97565626943369
2008-12-18,Thursday,12,30533.17254142469,3.1664676639590823,1,30.53317254142469
2008-12-19,Friday,13,218539.49647092802,14.95726052740319,0,218.53949647092801
2008-12-20,Saturday,2,198919.70955114777,37.332380685329476,0,198.91970955114778
2008-12-21,Sunday,30,7569.387359637644,39.1956131435967,1,7.569387359637644
2008-12-22,Monday,13,271306.8666614457,14.989770075031656,1,271.3068666614457
2008-12-23,Tuesday,13,9455.790822211397,3.2035991096101544,1,9.455790822211396
2008-12-24,Wednesday,2,0.0,0.0,2,0.0
2008-12-27,Saturday,3,3027.7549438550577,5.143008874072283,1,3.0277549438550575
2008-12-29,Monday,46,56888.49157510786,88.0610626107908,1,56.88849157510786
2008-12-30,Tuesday,5,33026.5918166379,3.6414148889859974,0,33.0265918166379
2008-12-31,Wednesday,6,20075.615099659793,52.62539488030023,0,20.075615099659792
2009-01-01,Thursday,5,24991.78322582772,44.16110877872357,0,24.99178322582772
2009-01-02,Friday,2,1513.8774719275289,0.1672690104640324,1,1.5138774719275288
2009-01-03,Saturday,3,26364.39998511997,1.6730388356686328,1,26.36439998511997
2009-01-04,Sunday,5,27377.91175172213,21.334718188518195,0,27.37791175172213
2009-01-05,Monday,14,32400.423843571676,9.175259495945133,0,32.40042384357167
2009-01-06,Tuesday,8,35284.36601573002,11.011911486103639,0,35.284366015730015
2009-01-07,Wednesday,10,342078.51464386703,21.69532139863096,1,342.07851464386704
2009-01-08,Thursday,26,38975.458475302985,7.770248496155438,2,38.975458475302986
2009-01-09,Friday,15,42045.86882633631,10.320195850410563,0,42.04586882633631
2009-01-10,Saturday,5,143608.1667638946,2.5916938129567884,0,143.60816676389462
2009-01-11,Sunday,32,119217.52456654016,26.96400876243897,0,119.21752456654016
2009-01-12,Monday,34,282220.4811495212,38.58746474011747,1,282.22048114952116
2009-01-13,Tuesday,22,58947.90679831836,9.83383286034439,0,58.947906798318364
2009-01-14,Wednesday,3,11394.791017329428,2.9470405286948806,0,11.394791017329428
2009-01-27,Tuesday,12,36772.74115483895,7.179261450167739,3,36.77274115483895
2009-01-28,Wednesday,15,7569.387359637644,2.059738165798776,0,7.569387359637644
2009-01-29,Thursday,8,123491.10252822339,15.405908763358623,0,123.4911025282234
2009-01-30,Friday,19,40463.335461032264,7.963763485584007,1,40.463335461032266
2009-01-31,Saturday,61,22042.87056168615,12.827352077251442,1,22.04287056168615
2009-02-01,Sunday,2,14473.483202048508,0.37015003287281467,0,14.473483202048508
2009-02-02,Monday,14,263191.63209773466,14.385588208836781,1,263.19163209773467
2009-02-03,Tuesday,21,58715.85865809442,9.49824541263882,1,58.71585865809442
2009-02-04,Wednesday,6,261813.41792159434,23.65982774306531,0,261.81341792159435
2009-02-06,Friday,4,91523.39790618095,27.102280794402038,0,91.52339790618095
2009-02-07,Saturday,5,27741.477793022164,17.852108720700596,0,27.741477793022163
2009-02-09,Monday,23,33714.856500172886,13.106599915161462,2,33.714856500172885
2009-02-10,Tuesday,27,43721.18737684038,13.06129537725683,0,43.72118737684038
2009-02-11,Wednesday,16,125609.8434661037,19.23048962159944,2,125.6098434661037
2009-02-12,Thursday,22,29355.726861881732,6.811638846889891,2,29.35572686188173
2009-02-13,Friday,19,34036.41945962624,15.21358621901526,1,34.03641945962624
2009-02-14,Saturday,8,28969.550796144056,15.54755525460649,0,28.969550796144055
2009-02-15,Sunday,2,26364.39998511997,2.5976220916174677,0,26.36439998511997
2009-02-16,Monday,30,48659.561840963805,38.21643855356636,0,48.6595618409638
2009-02-17,Tuesday,12,36961.542288612676,6.567363134685856,1,36.96154228861268
2009-02-18,Wednesday,21,39439.8980389347,10.57646423236614,0,39.4398980389347
2009-02-19,Thursday,3,334033.5003392891,16.20906172687896,1,334.0335003392891
2009-02-20,Friday,13,100438.48160650878,10.37428496220923,0,100.43848160650877
2009-02-21,Saturday,3,69711.44329507963,19.34455115645755,0,69.71144329507963
2009-02-22,Sunday,4,13254.37686900156,8.768017912471159,0,13.254376869001561
2009-02-23,Monday,15,18199.36569030223,14.139080212229013,1,18.19936569030223
2009-02-24,Tuesday,5,1513.8774719275289,0.21103422648360515,3,1.5138774719275288
2009-02-25,Wednesday,8,37172.38175045496,16.93935200536866,0,37.17238175045496
2009-02-26,Thursday,6,28393.002407969496,2.8464517189532574,0,28.393002407969497
2009-02-27,Friday,4,29800.908546348062,7.985156603154415,0,29.80090854634806
2009-02-28,Saturday,4,28268.454786211296,3.504388675355182,0,28.268454786211297
2009-03-01,Sunday,1,1513.8774719275289,0.0761454584681249,0,1.5138774719275288
2009-03-02,Monday,8,151964.1847479432,22.516052582652627,1,151.9641847479432
2009-03-03,Tuesday,11,55030.09644267912,9.349474290738316,1,55.03009644267912
2009-03-04,Wednesday,5,3027.7549438550577,0.07993124687582458,1,3.0277549438550575
2009-03-05,Thursday,6,6055.509887710115,7.2302053056410385,2,6.055509887710115
2009-03-06,Friday,18,15138.774719275289,7.746659858786005,2,15.138774719275288
2009-03-07,Saturday,6,4541.632415782587,1.964049958801546,1,4.541632415782587
2009-03-08,Sunday,5,37618.26035016704,6.784672765696444,1,37.61826035016704
2009-03-09,Monday,10,25725.17923487737,14.035799797853207,0,25.72517923487737
2009-03-10,Tuesday,20,43469.16488351392,25.296151602793213,1,43.46916488351392
2009-03-11,Wednesday,18,131198.63718915268,30.46462107117257,2,131.1986371891527
2009-03-12,Thursday,22,88852.532277913,13.90127859600387,1,88.852532277913
2009-03-13,Friday,7,305506.3710598064,21.295222388255297,1,305.5063710598064
2009-03-14,Saturday,1,12811.058074960392,0.6217870258700257,0,12.811058074960393
2009-03-15,Sunday,38,38248.00565589532,21.63273821036238,1,38.24800565589532
2009-03-16,Monday,9,149495.81590226642,15.880252955042787,1,149.49581590226643
2009-03-17,Tuesday,15,31720.43871670959,3.6261816681435852,3,31.720438716709587
2009-03-18,Wednesday,12,354700.8381285524,22.07120218130612,0,354.70083812855245
2009-03-19,Thursday,8,16278.799053111485,6.1093264847882365,2,16.278799053111484
2009-03-20,Friday,8,30456.481113273694,5.857849224449896,0,30.456481113273693
2009-03-21,Saturday,28,13624.897247347759,21.366828827300804,0,13.624897247347759
2009-03-22,Sunday,5,4541.632415782587,18.952065138897865,1,4.541632415782587
2009-03-23,Monday,12,152694.85206864472,6.356828323504479,2,152.6948520686447
