hour,speed_kmh,time_gap_hours,distance_to_next_m
13,0.1484622556711489,66.39416666666666,9857.027746739539
16,0.0,63.69361111111111,0.0
17,0.5384081995301156,30.24111111111111,16282.062185123506
15,144.9710197437826,0.005277777777777778,765.1248264255192
9,0.0,30.240555555555556,0.0
18,0.0,40.903055555555554,0.0
16,0.012977016015142014,64.46305555555556,836.5381043294337
9,102.01664352340258,0.0075,765.1248264255192
17,0.3636278073702009,43.276666666666664,15736.599410291059
16,0.0,65.45166666666667,0.0
17,1.7903354917385952,40.41388888888889,72354.41963695784
13,128.90865603218856,0.005555555555555556,716.1592001788254
10,106.86589607540844,0.020833333333333332,2226.3728349043427
9,190.05292469949524,0.01888888888888889,3589.888577657132
13,130.88480501985686,0.030555555555555555,3999.257931162293
13,127.40998718747129,0.03138888888888889,3999.257931162293
14,0.2703165750783122,28.20861111111111,7625.255143271578
18,0.3587960732384202,71.56555555555556,25677.440312459345
18,0.45866141706513086,38.687777777777775,17744.590978656433
16,0.061755364899906504,43.730555555555554,2700.5964156089667
14,106.30809752715552,0.011111111111111112,1181.2010836350614
16,0.48516098018757725,40.286944444444444,19545.653455429136
14,110.17797500527477,0.006944444444444444,765.1248264255192
17,250.93560608279697,0.0125,3136.6950760349623
17,214.6899512172344,0.015277777777777777,3279.985365818859
16,0.012084204367555517,63.31611111111111,765.1248264255192
17,0.4292621540818282,25.273611111111112,10849.004746981984
17,0.2171240644417353,69.89472222222223,15175.826171914967
11,119.75866848399431,0.006388888888888889,765.1248264255192
9,196.7463839379907,0.0038888888888888888,765.1248264255192
18,0.1921994536398219,62.70027777777778,12050.959131953956
12,102.01664352340258,0.0075,765.1248264255192
17,0.15348812275267143,62.69083333333333,9622.298322133933
17,901.2727438543237,0.007222222222222222,6509.192038947894
17,0.40334117914972595,37.25222222222222,15025.355237058735
8,328.54473154398323,0.013333333333333334,4380.596420586444
9,337.61287053565553,0.025277777777777777,8534.10311631796
9,121.8195915801499,0.13527777777777777,16479.483638759168
10,427.8113199903232,0.021388888888888888,9150.408788681912
10,103.87306318018011,0.18416666666666667,19129.955802349836
16,0.16408182531271828,62.989444444444445,10335.423019878506
19,135.69332213914586,0.005277777777777778,716.1592001788254
16,0.3301458004467492,62.522222222222226,20641.449101265083
15,0.07900713342424427,63.37611111111111,5007.164866465285
11,202.90266088990577,0.0077777777777777776,1578.1318069214894
16,125.20224432417588,0.006111111111111111,765.1248264255192
