date,weekday_name,point_count,distance_to_next_m,speed_kmh,inactive_count,total_distance_km
2014-03-07,Friday,36,29492.276198960884,5.106855489345284,3,29.492276198960884
2014-03-08,Saturday,1,19545.653455429136,0.4466415246795748,0,19.545653455429136
2014-03-10,Monday,28,10661.345791685611,0.49898933588319505,1,10.661345791685612
2014-03-11,Tuesday,51,15572.437232402086,6.0706656861595825,0,15.572437232402086
2014-03-12,Wednesday,16,93882.35652828033,63.91240352903136,2,93.88235652828033
2014-03-13,Thursday,1,716.1592001788254,0.0020610100514608536,0,0.7161592001788254
2014-03-27,Thursday,6,35058.87212733144,10.431364859413375,0,35.05887212733143
2014-03-31,Monday,35,10807.511878098172,2.881601729387024,0,10.807511878098172
2014-04-01,Tuesday,33,9277.262225247134,2.402218406698594,2,9.277262225247133
2014-04-02,Wednesday,33,43655.41470160142,1.3221953594071227,0,43.655414701601416
2014-04-03,Thursday,45,9181.497917106231,3.182678622197988,0,9.181497917106231
2014-04-04,Friday,38,35130.098263746215,4.77330805089867,3,35.13009826374621
2014-04-05,Saturday,1,19545.653455429136,0.44480067031755444,0,19.545653455429136
2014-04-07,Monday,44,13102.88635737473,4.326677500663091,1,13.102886357374729
2014-04-08,Tuesday,22,5870.6779477104465,1.2298060538908673,1,5.870677947710447
2014-04-09,Wednesday,52,12241.997222808308,5.372586563630989,1,12.241997222808308
2014-04-10,Thursday,38,30193.388879143888,3.4208566665440365,0,30.19338887914389
2014-04-11,Friday,28,32017.62052765525,5.0611353444567495,2,32.01762052765525
2014-04-12,Saturday,1,17444.197459321826,0.43927442346904794,0,17.444197459321824
2014-04-14,Monday,35,9181.497917106231,8.221563245035085,1,9.181497917106231
2014-04-15,Tuesday,41,6216.762919545055,4.720689455057995,2,6.216762919545055
2014-04-16,Wednesday,47,10711.74756995727,5.36827005212521,2,10.71174756995727
2014-04-17,Thursday,45,49024.609070485036,3.0118469779424943,0,49.024609070485035
2014-04-21,Monday,61,21313.124190709153,6.186161584417993,0,21.313124190709154
2014-04-22,Tuesday,45,14576.261430034114,2.587619016080731,0,14.576261430034114
2014-04-23,Wednesday,30,11757.711732697851,3.1215245936779987,0,11.757711732697851
2014-04-24,Thursday,60,49776.41331300557,3.596466594339754,0,49.77641331300557
2014-04-25,Friday,45,24930.341452044868,10.16189327199703,3,24.930341452044868
2014-04-26,Saturday,7,21841.027934705693,1.0744587513540222,0,21.841027934705693
2014-04-27,Sunday,4,20297.45769794967,0.4431651810522477,2,20.29745769794967
2014-04-28,Monday,54,16067.621354935904,5.294053566248699,1,16.067621354935902
2014-04-29,Tuesday,46,11476.872396382789,5.131669895083342,2,11.476872396382788
2014-04-30,Wednesday,34,6886.123437829673,3.39907743004267,1,6.886123437829673
2014-05-02,Friday,41,5355.873784978635,2.5782670150335436,3,5.355873784978635
2014-05-05,Monday,56,54407.50316942404,6.971735329516763,0,54.40750316942404
2014-05-06,Tuesday,44,17120.743221306384,3.9137586922058714,1,17.120743221306384
2014-05-07,Wednesday,66,13772.246875659346,5.8832013541182215,0,13.772246875659347
2014-05-08,Thursday,42,12241.997222808308,7.521596397180621,2,12.241997222808308
2014-05-09,Friday,50,26418.456309353824,1.8624206848230247,1,26.418456309353825
2014-05-10,Saturday,1,0.0,0.0,1,0.0
2014-05-11,Sunday,6,19545.653455429136,0.31114568658983527,0,19.545653455429136
2014-05-12,Monday,50,11476.872396382789,5.713543376019625,1,11.476872396382788
2014-05-13,Tuesday,50,48246.16366015453,1.9578575053710074,0,48.24616366015453
2014-05-14,Wednesday,54,10711.74756995727,7.210833829944899,1,10.71174756995727
2014-05-15,Thursday,43,4590.748958553116,2.6980972294203,3,4.590748958553116
2014-05-16,Friday,33,12009.861195071746,0.985665147736637,0,12.009861195071746
2014-05-19,Monday,35,3825.624132127596,2.865035671029176,2,3.8256241321275963
2014-05-20,Tuesday,37,1530.2496528510385,0.18030179887332692,1,1.5302496528510385
2014-05-21,Wednesday,37,3060.499305702077,0.9941845132250827,1,3.060499305702077
2014-05-22,Thursday,24,13819.94018084808,2.119817123191831,1,13.81994018084808
2014-05-23,Friday,37,40798.924381736135,11.220074601755348,0,40.798924381736136
2014-05-24,Saturday,1,20297.45769794967,0.483215276703956,0,20.29745769794967
2014-05-26,Monday,28,1530.2496528510385,0.5616105193966384,2,1.5302496528510385
2014-05-27,Tuesday,30,50639.36911931936,4.079111456362127,1,50.63936911931936
2014-05-28,Wednesday,22,10592.091675629914,1.1538713997349423,1,10.592091675629915
2014-05-29,Thursday,27,3060.499305702077,3.0426950388501406,2,3.060499305702077
2014-05-30,Friday,22,1530.2496528510385,0.3384083069367321,4,1.5302496528510385
2014-06-02,Monday,21,19229.35516339955,0.6299051030569485,1,19.22935516339955
2014-06-03,Tuesday,24,0.0,0.0,4,0.0
2014-06-04,Wednesday,25,1043.3427049651202,0.04731774240038391,3,1.0433427049651203
2014-06-05,Thursday,42,30531.29889500327,4.372187024332767,0,30.53129889500327
2014-06-06,Friday,59,19498.828624857753,2.01924293448388,2,19.498828624857754
2014-06-09,Monday,22,0.0,0.0,3,0.0
2014-06-10,Tuesday,25,1530.2496528510385,0.24908456946802546,3,1.5302496528510385
2014-06-11,Wednesday,33,6120.998611404154,2.130993510967163,1,6.120998611404154
2014-06-12,Thursday,24,2557.9869733730393,0.36252666179524123,3,2.557986973373039
2014-06-13,Friday,18,7064.617187080981,0.13774829437353428,1,7.064617187080981
2014-06-16,Monday,39,1530.2496528510385,1.1693836553933035,2,1.5302496528510385
2014-06-17,Tuesday,21,42125.16504875038,0.6928539084972316,2,42.12516504875038
2014-06-18,Wednesday,40,6120.998611404154,2.8929349299470553,1,6.120998611404154
